,0,1,2,3,4,5,6,7,8,9,H-L
2022-04-13,0.02143480050399187,0.0294837003411827,0.028895873175880715,0.033989033904104946,0.02913864305582077,0.03855660738715916,0.03189084701491483,0.039871580471553585,0.032098854889789565,0.03275428238629589,0.011319481882304017
2022-04-20,0.015994858440153577,0.023604503352647497,0.026050460420399407,0.027262330748336307,0.026093625588330817,0.035196764816378984,0.03019089098874526,0.030988291025746642,0.03456418776333324,0.03303995273962995,0.017045094299476374
2022-04-27,0.04318709365444426,0.04950213110797246,0.059176534568502644,0.06090765973704175,0.06789693511193233,0.07554147305815191,0.07613491581885613,0.07680281334142712,0.07492856148681305,0.07840220493810894,0.03521511128366468
2022-05-04,-0.011060933271451141,-0.011538968461241295,-0.015500393411284688,-0.01628760267172904,-0.01696409956568245,-0.023036245711874438,-0.01811610780417419,-0.022699723783843266,-0.02109980018124072,-0.019447175266686365,-0.008386241995235223
2022-05-11,-0.009792924146253757,-0.00025831681020737057,0.006261838341824444,0.00014823834154664532,0.0016727669266231454,-0.00032368737112104104,0.005585264196681499,0.0037434906255788295,0.0002976937721827828,0.002141158841030779,0.011934082987284536
2022-05-18,-0.013340278044936133,-0.01695774034183699,-0.018710701016447673,-0.01917406536953195,-0.022270160024605343,-0.018969708438142864,-0.02218458172100234,-0.02507143655197686,-0.026812793924688924,-0.026426553831365624,-0.01308627578642949
2022-05-25,0.01616118681823614,0.011428495336959943,0.011367196903323551,0.013285863648709408,0.008801524928051124,0.011517300557515698,0.01412271701951156,0.01882848605334765,0.01804611542474122,0.02180435457044179,0.0056431677522056495
2022-06-01,0.0741712746282393,0.08376446295056472,0.08736673522154534,0.08756579109209515,0.08668505490429138,0.08393124639805782,0.08394162918971071,0.08488469874454999,0.0848614171007318,0.08216819606911349,0.007996921440874188
2022-06-08,0.026661012637824808,0.02534551244936919,0.01878831490021203,0.028314942281355556,0.02324470568562453,0.02289855535467238,0.0241840767929781,0.025825259600630406,0.0381382735143284,0.15118093086762247,0.12451991822979766
2022-06-15,-0.005456641294754501,-0.010488969586390558,-0.01253561388076285,-0.012145029269356981,-0.012139328879677749,-0.016510639401441714,-0.01913764726633967,-0.01882765537059469,-0.021011224575938764,-0.020799297425305306,-0.015342656130550806
2022-06-22,-0.007321804353300498,-0.008599383598474024,-0.007788842276811708,-0.015006872925448032,-0.013393328261034615,-0.011080399505875096,-0.007342851079030485,-0.014357788541170594,-0.012359477138770213,-0.012773239679154138,-0.00545143532585364
2022-06-29,0.013032573455147243,0.011070726933159934,0.015695342506876674,0.007222008847024039,0.008014428069280067,0.008021890272747679,0.0071778850010939714,0.004198589226172116,0.0062577118187627625,0.004983420326273906,-0.008049153128873337
2022-07-06,-0.033051560171967906,-0.04071239177319944,-0.03737440225653711,-0.04103843881008408,-0.03460513175525849,-0.03337287872267827,-0.03697983800216492,-0.029174660479769556,-0.027290714798296374,-0.026126299032794398,0.006925261139173508
2022-07-13,-0.004939680533329023,-0.003648695758879051,-0.010633499003986167,-0.005663314523801687,-0.002678767906021769,-0.009576700221175044,-0.002853102560967415,0.005296646528173894,-0.0069463346544425455,-0.00019180855348655207,0.004747871979842472
2022-07-20,-0.01449713688678827,-0.014470880250352244,-0.014629505181954487,-0.013437923541368586,-0.014258442273207867,-0.015747417169314125,-0.01081100923164022,-0.012185685957287955,-0.016908526347353545,-0.018166203801645128,-0.0036690669148568573
2022-07-27,-0.008249666308322665,-0.016622168310638532,-0.011579947439341643,-0.00979783971543799,-0.0037444351704388613,-0.010703818947964612,-0.007510352586073485,-0.0010673560568975888,-0.007941163110550147,-0.008404324467279501,-0.00015465815895683577
2022-08-03,-0.004675437372593164,0.0009465754423058599,0.0027534853500232786,-0.007231177308978024,-0.004939058950640213,-0.010088301599668944,-0.0061747339633694675,0.05028246905793872,-0.007103630230247661,-0.010893402266482423,-0.006217964893889259
2022-08-10,0.014194047322378096,0.020423470489697303,0.01801735827485918,0.015309911601401672,0.012549555173331284,0.008846009258964218,0.009068020401948321,0.006018268081070269,0.006594817841617073,0.007079001821710072,-0.007115045500668024
2022-08-17,0.028823682947494773,0.03347953354131246,0.03247216920285999,0.03082106731523462,0.02575116097440852,0.014169286304717484,0.01110233808527623,0.010527164516170771,0.012607249316372951,0.009093336798731406,-0.019730346148763366
2022-08-24,-0.005471004467607886,-0.005453466584326968,0.010060626618168839,-0.006972254854923805,-0.009142332972875474,0.0069712843795998675,-0.005981932410765332,-0.004328171343672539,-3.493197511389131e-05,-0.0044262342587730735,0.0010447702088348127
2022-08-31,-0.0009216270485745949,-0.002712482367476234,-0.00481902295321574,-0.0023191680285363876,-0.004260639245529221,-0.0031312758672105466,-0.008438625590801933,-0.01062617786341339,0.00676816116769478,-0.007201463634009121,-0.006279836585434526
2022-09-07,0.0301161779565776,0.036422088622792045,0.04012264136032749,0.03735274203797078,0.035868370624961746,0.0401433207319494,0.032086984336710915,0.04363899239983983,0.03988320503330496,0.03221670100216581,0.0021005230455882103
2022-09-14,0.04332807237909868,0.07012354134640854,0.06450734998667657,0.059061506770418784,0.060533578626446184,0.053835689239073836,0.05573101980628878,0.058729460645158105,0.060957394008019215,0.06378668750760755,0.02045861512850887
2022-09-21,-0.027686853747592367,-0.03431697856464194,-0.0373323144443759,-0.03631295846075266,-0.04068709294557187,-0.03620943348383266,-0.034616269503121175,-0.036818499093467454,-0.03933545732979925,-0.035325830211050464,-0.007638976463458097
2022-09-28,0.04426033769937371,0.05107310007486888,0.045235761809778216,0.046449473726699865,0.04017001226985231,0.032694823014620095,0.030943285477382572,0.03476102914082152,0.03343057408661921,0.03422142268270752,-0.010038915016666192
2022-10-05,-0.015158866900196109,-0.022091198682493242,-0.019130602014754822,-0.01936792858024225,-0.01577182671406032,-0.008239524293056688,-0.016260285532351947,-0.008715697206875303,-0.01224987237650034,-0.0018231194587914944,0.013335747441404614
2022-10-12,-0.010686802001737727,-0.014601430778453264,-0.014676645491765054,-0.015747122047734693,-0.01250735214786704,-0.01132039787699635,-0.01399482175062312,-0.006400044388695403,0.0012666897568055966,-0.006631854913619129,0.004054947088118598
2022-10-19,-0.0023091402160127,-0.004183099046005799,-0.001996320839705896,-0.0017578730936754277,-0.00016913061585041404,0.0061544852551853645,0.0024352649895291387,-0.0009123072575393369,-0.0036954737885574697,0.022391343134789708,0.024700483350802407
2022-10-26,-0.009736379248110607,-0.015219114389488593,-0.022095657401232822,-0.026573079880143232,-0.021900330537593105,-0.02207453177828618,-0.012185008533229985,-0.011221225139155582,-0.010893260798166389,-0.010641101679258035,-0.0009047224311474287
2022-11-02,-0.009075041307730656,-0.004579674019975444,-0.00028749956983682885,0.0033114058134013817,0.007793106462109567,0.004103036005666676,0.006658209752385444,0.0053145576239139874,0.004121537860764421,0.0024759354592258113,0.011550976766956468
2022-11-09,-0.008961660406755511,-0.012078144770632009,-0.013321419432547272,-0.009592455807399258,-0.012234787943245635,-0.00870183519866801,-0.007120098169103666,0.005050905140002107,-0.007616823708723747,-0.010232905092203336,-0.0012712446854478247
2022-11-16,0.0033639995710234016,-0.0036040873110602697,-0.003690301735471155,-0.003673289668270434,-0.0035536197420842066,0.0007302814416820678,-0.009135129429510929,-0.00756373330525021,-0.0067339713561909,-0.009427324859637251,-0.012791324430660653
2022-11-23,0.013800743036119093,0.01720467960801417,0.018917622284956935,0.014776714690729168,0.017431052561176164,0.01635876303627018,0.012934009384902728,0.012775985844881283,0.011639540754994005,0.011473737293089297,-0.0023270057430297957
2022-11-30,0.009684460629668917,0.004364037465398208,0.0053006860305507345,0.0024082480583817547,0.0066724842236490865,0.004816700399486638,0.009372828391525154,0.0030683445348184918,0.0025207200313284136,-0.0017442891113681725,-0.01142874974103709
2022-12-07,0.005408935685388199,0.01480980961468946,0.00869503304952889,0.01539615283559839,0.02492928328598256,0.020472077265487047,0.02880142344449532,0.023761736404237885,0.03077214341078463,0.030375389371456625,0.024966453686068427
2022-12-14,-0.00033866245668835536,0.0032650868816956665,0.0009404529317689555,0.004194871590548585,0.008036714895635701,0.007636166737833508,0.0016044798201103362,0.003968481188995562,0.007507342564237736,0.01469864205449381,0.015037304511182166
2022-12-21,-0.012331426151595642,-0.013011664909604218,-0.009396245125485666,-0.01395364252631118,-0.01037737346607475,-0.003971820844601839,-0.008860240272261635,-0.004910418682220255,0.002522378614422579,-0.00012720178726596993,0.012204224364329672
2022-12-28,-0.019518135241506668,-0.014775986531934113,-0.018708500184566906,-0.02033745093511599,-0.020854147633172865,-0.020453866796676087,-0.01708264580688982,-0.01649177314303212,-0.01386712215266335,-0.008077402513898602,0.011440732727608066
2023-01-04,0.005049032242349576,0.0002694031258365468,0.0004575072831247565,-0.001754806910067468,-0.0016876931407817897,-0.0012986074414241384,-0.0008953911637133307,1.5283515093864747e-06,-7.522847151592254e-05,-0.0008853529367995261,-0.005934385179149102
2023-01-11,-0.010872265925928713,-0.012200835698267833,-0.007435541057901501,-0.009544657986064043,-0.0022329987086570314,-0.0037468580237407616,0.0017084545420465685,0.011186900572862644,0.015962949866353,0.023266761349151132,0.03413902727507984
2023-01-18,-0.008376615848221696,-0.005310772592787046,-0.007998264738359918,-0.004320569009261413,-0.0023526162638915537,-0.002035943793740636,0.008588662172775824,0.007222863941588361,0.00631431865585678,0.00406333919338513,0.012439955041606826
2023-01-25,0.004035480732566484,0.004675890880836881,0.008560537204101304,0.004524136101635618,0.0070319969391346064,0.006128224024234896,0.004760881010346645,0.007647332514589426,0.01143814756637742,0.006430717666074172,0.002395236933507688
2023-02-01,0.007576335911228494,0.0007484610316190013,0.004281514063155728,0.0050839545958001305,0.007930124503926796,0.0028676214536470395,0.00809731082863921,0.007388632063516773,0.009710878413128069,0.015050835349661323,0.007474499438432829
2023-02-08,0.015650110470489215,0.015457485970745572,0.01699531395011044,0.019483942120340894,0.01649912655786856,0.014447250594039186,0.017239418968654625,0.01587458398476569,0.020600104594942475,0.015788818874878537,0.00013870840438932192
2023-02-15,-0.00046053777678687626,0.001198639160991012,0.0051332708585660435,0.008553653924371305,0.007340688723192704,-2.9401497803309938e-05,0.003945853876717429,0.005011872219562271,0.002451484329409526,0.09431424308818177,0.09477478086496866
2023-02-22,-0.004873784383021997,-0.005269940716700943,-0.007643231917796179,-0.005406325322206356,-0.011468475003980629,0.011128966377404794,-0.00897535371290569,-0.01361996770267488,-0.00696085277762541,-0.007978901495639184,-0.0031051171126171874
2023-03-01,0.03917238984607571,0.046102749297910445,0.044033260972732746,0.0504465585461717,0.04490820775672118,0.04093273534012735,0.04625953144451962,0.04445612121587543,0.04913684600637392,0.051230583121743896,0.012058193275668184
2023-03-08,-0.0015840156160194028,0.0012607887139942226,0.002314195836845234,-0.0009621751056727533,-0.0006130283067905832,0.0016878795244159549,-0.001528596974137719,0.0036290015703589022,0.0028809280012955943,0.01378775375642697,0.015371769372446373
2023-03-15,-0.0065389527107876065,-0.009707699780292803,-0.007758706110581225,-0.003829050964212897,-0.003734079258545616,-0.003792046068922298,0.010900003031765707,0.00022841238309465094,0.004355039122013526,0.0011387779015272015,0.007677730612314808
2023-03-22,0.004936864479993155,-0.01130203608383495,-0.016566793753417013,-0.015406559313078366,-0.01907671797613064,-0.025695240639000656,-0.024807679024581978,-0.029169528478913298,-0.024668446376294055,-0.028841511125866137,-0.03377837560585929
2023-03-29,-0.012646988978987743,-0.011520713666123561,-0.01875344759751041,-0.01636891271126062,-0.013435623477896796,-0.017972529960772102,0.00010220236979582766,-0.015753372279140587,-0.017097877326468443,-0.015979391697525713,-0.0033324027185379704
2023-04-05,-0.0015455828032174333,-0.00319024981539036,-0.00430840730889666,3.3626103628230705e-05,0.009232435954475135,-0.00021383193876516157,-0.00448028951296345,-0.0008896246950633757,-0.002300411294414683,-0.0042164532273304385,-0.0026708704241130052
2023-04-12,0.007599341498950837,0.004309610150055862,0.008260456149501903,0.009631679745375472,0.013408848188754947,0.023038222262333527,0.0034194158064875563,0.00554312872894799,0.003234850071732835,0.006100683158607374,-0.0014986583403434634
2023-04-19,-0.007603818123993174,-0.005491191238092147,-0.010888916202894908,-0.010023169209857966,-0.010134039309030575,-0.011585302752101147,-0.012125579511952957,-0.009841799670217675,-0.007778894498418499,-0.010684467896994974,-0.0030806497730018
2023-04-26,-0.0029650015482775927,0.00027482572706304846,-0.005519426181634165,-0.005435073477611128,-0.008639756231654468,-0.009488138083830465,-0.012729684994464655,-0.005703437323354561,-0.011212471201554386,-0.004439199543509636,-0.0014741979952320435
2023-05-03,-0.0037304433992715515,-0.001890290195029404,0.00017325018130010428,0.0014345572713754698,-0.0005520079152619187,-0.00017427778463011405,-0.0006113628830490701,-6.758217107006789e-06,-0.004289395125856819,0.007506791500751428,0.011237234900022978
2023-05-10,0.01396301174557173,0.010627449460560654,0.011251740901843353,0.011169834133875173,0.009898457686878493,0.0056315890296057295,0.009496546286922099,0.003577992840575789,0.0003019239734182155,0.004975553651820029,-0.008987458093751701
2023-05-17,0.005791746186641977,0.002450048679935898,0.005346929422814207,0.0034415532660440574,0.0018369438577357294,0.0009104514803761658,0.0045307842121606896,-0.0005180735383597062,-0.00011932986176461339,-0.004378923119676869,-0.010170669306318846
2023-05-24,-0.012794014082844961,-0.01630650492671397,-0.013285745556023507,-0.01714676908642245,-0.017140565558522322,-0.011362950779167852,-0.013838224262799716,-0.014176898091266571,-0.01758281746920288,-0.01176467366430142,0.001029340418543542
2023-05-31,-0.0026273457689851587,-0.0023897687398542274,-0.0006323969664045622,-0.006993906352732348,-0.005392152622341143,-0.009791195791991005,-0.008783970511288323,-0.006747129054481063,-0.010329882984005227,-0.015734450771737834,-0.013107105002752676
2023-06-07,0.009798892075393719,0.022637026555565112,0.01642340650655766,0.011860016180152285,0.007232790553877216,-0.0017509233336003205,0.007434686416638004,0.0010357280032025863,0.005517126298122046,-0.0038124354123458245,-0.013611327487739543
2023-06-14,-0.0010115459897440515,0.006156878170969682,0.002513501167433643,0.0008994909625718783,0.0017514934324189303,-0.0013837279514222276,-0.0005167703773999592,-0.0017831090488755381,0.0039925084220731755,0.011642987727943126,0.012654533717687178
2023-06-21,0.011301147330800287,0.009127225682839323,0.007715010719136813,-0.0005042807951790515,-0.003235053887723016,5.906126958769419e-06,-0.006050361765610477,-0.005263330841791102,-0.00967600098122225,-0.004182305541394501,-0.015483452872194789
2023-06-28,-0.010861090814338616,-0.011331040527891259,-0.010189256789164724,-0.01205498566392194,-0.011202337652405598,-0.008712205675542487,-0.007263880990384599,-0.007204549134272258,0.001460430679599584,-0.0020185040836400965,0.008842586730698519
2023-07-05,-0.009492292724638043,-0.007755228110232451,-0.004378286288404756,-0.01081994280211926,-0.0030988613617292356,-0.007694263363166582,-0.0011750930760818603,-0.004545522937211886,-0.008823281798767476,-0.005156260161745233,0.004336032562892811
2023-07-12,-0.002938115120675463,-0.0004456411308760126,-0.002927345330388122,-0.004343500751726103,-0.004086462975845934,0.00037076168878099854,-0.0036752684890252346,0.0005471761759788247,0.00583820846081242,0.01285529800953663,0.015793413130212094
2023-07-19,0.012023086360796076,0.020386382117524908,0.020494955727358898,0.015543855240246606,0.009316899099537035,6.966998631569672e-05,0.0025788968046324724,0.001525225907454119,0.002511565418171517,-0.0008797207276985124,-0.012902807088494589
2023-07-26,-0.0043399357234326485,-0.00552648503673667,-0.006525770742473382,-0.003507735682506028,-0.006744326087751903,-0.00700340110283253,-0.00785384685733254,-0.009392014371997114,-0.006816190988369372,-0.008769783832568264,-0.004429848109135616
2023-08-02,0.023235047314589228,0.027503404640893826,0.025910510551036485,0.020385265596343394,0.016618748485112914,0.018767051225033207,0.021792344543521462,0.020335200382953084,0.01631900781814702,0.025746935149345965,0.002511887834756737
2023-08-09,0.000855146424540545,-0.00022908095333609604,0.0030158636873578353,-0.0012202758127168793,-0.0022035409338831352,-0.007112441541284987,-0.005999920555722949,-0.006685302281026999,-0.005131686180837641,-0.003917084769949783,-0.004772231194490328
2023-08-16,-0.004224271841420341,-0.01742445719914478,-0.01369513471938734,-0.008620051991206554,-0.010947861274624382,-0.00941374685293717,-0.012962527790404701,-0.01567719608947597,-0.015503475119091155,-0.012287990582539694,-0.008063718741119353
2023-08-23,0.016443793043692978,0.005821624842664561,0.0037402932955936134,0.002078780588170852,0.003219944506424402,-0.0016031874335766937,-0.0067567529993168675,-0.003609596152481374,-0.0030223915859480185,0.060703738696692204,0.044259945652999226
2023-08-30,-0.004734350032113032,-0.009488198005073943,-0.0036836451983836872,-0.004565930636565174,0.003467078336713671,0.003932751908110834,0.0023681872338657,0.00813576485339863,0.006498703599365236,0.008226968136595757,0.01296131816870879
2023-09-06,0.01448187148299621,0.014150527384624488,0.012966773845971783,0.013997770807913913,0.014400748712474886,0.01760496878917667,0.016171755004841293,0.013248601513052446,0.0178727114126332,0.014760148806204418,0.00027827732320820885
2023-09-13,0.012739918080791966,0.019753189375230046,0.02509547814134782,0.019117046317703775,0.02009730373227856,0.028485014697289385,0.013571477697407403,0.01387871660542931,0.01447681877530815,0.011801782821839576,-0.0009381352589523904
2023-09-20,0.021787031739396345,0.02293875404838177,0.020038908892210754,0.02236821207536229,0.020647435163250162,0.019359746935076055,0.021382792336299927,0.02857217427545738,0.027815442158562326,0.047562323457034886,0.02577529171763854
